dong,address,par_add,sub_add,name,deal,area,month,day,acount,floor,year,property,station_area
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,26,27000,28,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.66,8,27,29715,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,27,24000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,27,24000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,27,22000,9,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,28,23100,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,8,31,22000,21,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,4,27000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,4,25000,30,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,4,22000,7,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,5,23100,2,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,5,23100,3,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.4,8,6,28000,15,2020,직거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,8,6,26000,3,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,6,25000,23,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,6,23100,24,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,6,23100,21,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,6,19950,26,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,6,19900,31,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,6,19900,26,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,8,7,19950,14,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.97,8,8,27300,26,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,8,8,20475,30,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,9,25000,15,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,9,25000,10,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,8,9,21000,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.4,9,1,31500,29,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,1,23000,14,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,12,25000,7,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.42,9,13,21000,11,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,9,14,25000,20,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.93,9,16,27300,8,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,9,17,20000,29,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,9,18,18400,9,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,2,25000,8,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,2,23000,30,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.93,9,21,29000,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,21,24000,7,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,21,24000,7,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,9,21,21500,8,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,22,26000,28,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,22,26000,28,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,22,25700,9,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,22,24500,6,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,23,25000,5,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.4,9,24,29000,26,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,24,25000,15,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.82,9,25,30000,16,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.97,9,26,37000,6,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.93,9,26,31000,31,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,26,26000,19,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,26,25200,3,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,26,25000,18,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,26,24500,9,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,26,24500,9,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,27,25500,10,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,9,28,26000,7,2020,직거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,28,22500,22,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,29,24000,28,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.42,9,3,27000,4,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,30,26000,6,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,9,4,25000,12,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.42,9,5,28000,9,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,5,25000,19,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.97,9,7,32000,17,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,9,7,25000,26,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.66,9,8,28300,21,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.4,9,8,25200,4,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,1,24000,25,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.66,10,10,28500,27,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,11,24000,7,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,13,25000,24,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,14,25000,17,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,15,24500,14,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,16,23500,17,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,16,23500,17,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.66,10,18,31000,3,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,71.66,10,18,31000,3,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.93,10,18,30000,16,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,10,18,24000,25,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,19,25000,6,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,19,24100,11,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,84.82,10,22,34000,22,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,22,25000,16,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,26,23500,2,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,29,26000,30,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,10,29,24000,29,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,10,30,27000,32,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,10,4,24000,8,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,6,24500,24,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,51.92,10,6,22000,25,2020,직거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.86,10,6,18900,24,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.96,10,7,23500,29,2020,중개거래,두정역
두정동,63,63,6,두정역효성해링턴플레이스,전세,59.92,10,8,24500,11,2020,중개거래,두정역
두정동,1479,1479,0,두정하이빌1,전세,27.36,4,26,7000,2,2014,중개거래,두정역
두정동,1480,1480,0,두정하이빌2,전세,43.2,7,5,10000,6,2014,중개거래,두정역
두정동,1430,1430,0,리베하임,전세,23.4,6,24,4500,5,2012,중개거래,
두정동,1430,1430,0,리베하임,전세,23.4,6,24,4500,5,2012,중개거래,
두정동,1311,1311,0,리찌하우스,전세,27,5,1,6500,7,2013,중개거래,
두정동,1311,1311,0,리찌하우스,전세,27,6,18,7000,5,2013,직거래,
두정동,1311,1311,0,리찌하우스,전세,27,9,7,7000,4,2013,직거래,
두정동,1359,1359,0,벨라지오,전세,21.86,2,9,4000,4,2014,중개거래,
두정동,606,606,0,부경파크빌,전세,83.9919,1,10,24000,14,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,1,14,26000,3,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,1,16,25000,4,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,1,19,19950,7,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.7373,1,22,24500,7,2003,직거래,
두정동,606,606,0,부경파크빌,전세,84.9605,1,25,19950,13,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,1,7,19425,7,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.96055,2,12,24000,12,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.96055,2,12,24000,12,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.96055,2,24,26000,12,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,2,9,17500,3,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,3,12,23000,4,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.7373,3,28,23000,7,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.96055,3,5,20475,13,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,4,14,24000,5,2003,직거래,
두정동,606,606,0,부경파크빌,전세,84.96055,4,29,18690,15,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,4,6,21500,12,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,5,27,19950,9,2003,직거래,
두정동,606,606,0,부경파크빌,전세,84.9605,6,18,20000,11,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,6,18,18375,6,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,7,28,23000,9,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.7373,7,29,18900,5,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,8,2,15000,6,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,9,20,18900,2,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,84.9605,9,24,19950,8,2003,중개거래,
두정동,606,606,0,부경파크빌,전세,83.9919,10,26,17800,13,2003,중개거래,
두정동,1450,1450,0,서울highvillⅠ,전세,20.76,1,10,4500,8,2013,중개거래,
두정동,1450,1450,0,서울highvillⅠ,전세,34.59,6,21,7000,5,2013,중개거래,
두정동,1450,1450,0,서울highvillⅠ,전세,20.76,8,5,4500,8,2013,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,1,12,22400,10,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,1,19,13000,1,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,1,22,18900,12,2004,직거래,
두정동,665,665,0,서해그랑블,전세,84.9333,2,19,25000,3,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,106.1115,3,26,19000,1,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,3,4,25000,13,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,4,25,24500,13,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,5,25,18200,10,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,6,11,22000,15,2004,중개거래,
두정동,665,665,0,서해그랑블,전세,84.9333,6,9,16800,2,2004,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,106.1016,1,25,27000,6,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,1,7,19400,10,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,106.1016,2,21,29000,4,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,3,2,23000,11,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,3,3,20470,6,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,4,10,25000,7,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,4,17,25250,3,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,5,31,23000,10,2003,직거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,6,10,7000,9,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,6,11,22000,5,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,6,13,22500,13,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,6,23,24000,11,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,6,23,24000,11,2003,직거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,6,24,20475,7,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,7,11,22500,4,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,8,10,24000,9,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,8,30,17850,7,2003,중개거래,
두정동,603,603,0,세광엔리치빌2,전세,84.9932,9,5,19000,4,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,1,15,19635,3,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,106.1016,2,19,22000,13,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,2,22,26500,8,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,2,7,17300,13,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,2,8,23500,12,2003,직거래,
두정동,605,605,0,세광엔리치빌3,전세,106.1016,3,10,26000,3,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,3,27,24000,13,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,106.1016,4,12,26000,11,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,4,14,21500,2,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,4,25,19425,8,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,4,5,25000,7,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,7,2,21000,4,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,8,23,19000,1,2003,중개거래,
두정동,605,605,0,세광엔리치빌3,전세,84.9932,10,1,23000,6,2003,중개거래,
두정동,1408,1408,0,세종타워빌,전세,20.79,5,23,6000,4,2014,중개거래,
두정동,1408,1408,0,세종타워빌,전세,20.79,5,4,6000,4,2014,중개거래,
두정동,1408,1408,0,세종타워빌,전세,20.79,5,9,6000,4,2014,중개거래,
두정동,1408,1408,0,세종타워빌,전세,20.79,9,6,6000,5,2014,중개거래,
두정동,1473,1473,0,스마트홈,전세,20.1,1,10,4500,3,2012,중개거래,
두정동,1473,1473,0,스마트홈,전세,20.1,1,7,4500,5,2012,중개거래,
두정동,1473,1473,0,스마트홈,전세,19.08,4,6,4300,3,2012,중개거래,
두정동,1473,1473,0,스마트홈,전세,20.1,8,16,4500,5,2012,중개거래,
두정동,1473,1473,0,스마트홈,전세,20.1,8,18,4500,4,2012,중개거래,
두정동,1315,1315,0,에프엠20,전세,19.4,4,5,4000,3,2013,중개거래,
두정동,1315,1315,0,에프엠20,전세,19.4,4,6,4000,8,2013,중개거래,
두정동,1315,1315,0,에프엠20,전세,19.85,5,31,4200,8,2013,중개거래,
두정동,1315,1315,0,에프엠20,전세,19.4,6,2,3900,6,2013,중개거래,
두정동,1315,1315,0,에프엠20,전세,19.4,6,30,3500,3,2013,중개거래,
두정동,1315,1315,0,에프엠20,전세,19.4,10,31,4400,9,2013,중개거래,
두정동,1373,1373,0,에프엠22,전세,21.934,1,14,7000,9,2015,중개거래,
두정동,1373,1373,0,에프엠22,전세,21.934,1,18,4200,5,2015,중개거래,
두정동,1373,1373,0,에프엠22,전세,21.934,5,30,4700,6,2015,중개거래,
두정동,1373,1373,0,에프엠22,전세,22.251,6,8,4700,4,2015,중개거래,
두정동,1477,1477,0,예일하우스,전세,20.88,2,18,4500,7,2012,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15,2,12,5000,3,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15.67,3,11,5000,2,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15.67,3,23,5000,6,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15.67,3,5,5000,3,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15,7,8,5000,6,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15.67,8,1,5500,5,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15.67,8,1,5500,5,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15,9,29,5500,2,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15,9,30,5500,4,2013,중개거래,
두정동,1365,1365,0,오렌지빌,전세,15.25,10,31,5500,2,2013,중개거래,
두정동,1596,1596,0,우남1차,전세,84.9154,1,12,22000,5,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,1,12,22000,5,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,1,22,21000,9,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,2,18,23000,10,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,5,3,20000,11,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,5,3,20000,1,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,5,5,20300,9,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,7,16,23500,12,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,10,1,20000,6,2003,중개거래,두정역
두정동,1596,1596,0,우남1차,전세,84.9154,10,12,15000,4,2003,직거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,1,5,21000,12,2003,직거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,3,14,24000,13,2003,중개거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,3,14,24000,13,2003,중개거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,3,5,17500,10,2003,중개거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,3,7,14000,1,2003,중개거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,4,15,17000,12,2003,중개거래,두정역
두정동,1607,1607,0,우남2차,전세,84.9154,9,6,20500,6,2003,중개거래,두정역
두정동,1864,1864,0,우성,전세,59.695,1,11,18200,11,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,11,16500,10,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,13,17900,2,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,14,14175,3,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,15,14175,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,2,18500,11,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,2,18500,11,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,20,16500,9,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,21,13000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,25,15000,1,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,26,17500,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,1,3,16275,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,4,16700,11,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,6,17900,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,7,17000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,7,17000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,7,14385,3,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,1,8,18000,9,1996,직거래,
두정동,1864,1864,0,우성,전세,84.855,1,9,23000,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,10,16500,7,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,12,12900,3,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,16,13650,7,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,18,18000,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,18,18000,9,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,19,13500,6,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,2,20,22000,8,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,21,18000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,2,21,18000,5,1996,직거래,
두정동,1864,1864,0,우성,전세,59.695,3,15,18000,1,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,3,17,20000,7,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,3,2,18000,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,3,26,16500,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,3,28,16000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,3,30,17000,5,1996,직거래,
두정동,1864,1864,0,우성,전세,59.695,3,30,16500,4,1996,직거래,
두정동,1864,1864,0,우성,전세,59.695,3,5,14700,7,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,3,6,18000,10,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,3,7,17500,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,4,10,21500,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,19,16500,4,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,23,16000,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,4,25,19600,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,25,16500,11,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,26,13650,15,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,4,28,18000,16,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,4,14175,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,6,16400,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,4,7,13600,13,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,4,9,18000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,5,11,14700,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,5,12,19500,2,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,5,14,16000,10,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,5,16,15000,9,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,5,17,18000,2,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,5,20,17000,15,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,5,25,17000,2,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,5,6,17500,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,5,7,17000,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,11,17000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,11,17000,14,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,6,17,19600,14,1996,직거래,
두정동,1864,1864,0,우성,전세,59.695,6,18,17000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,21,17000,10,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,21,17000,8,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,23,17000,13,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,25,14700,8,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,26,16000,2,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,3,17000,6,1996,직거래,
두정동,1864,1864,0,우성,전세,59.695,6,30,14170,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,7,17000,15,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,7,16000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,6,7,16000,5,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,7,14,13065,3,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,7,18,17000,13,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,7,27,13650,12,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,7,28,17000,7,1996,직거래,
두정동,1864,1864,0,우성,전세,59.695,7,28,17000,8,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,7,30,17500,13,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,8,10,18500,16,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,8,10,14700,6,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,8,12,20000,11,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,8,16,17000,7,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,8,25,15000,9,1996,중개거래,
두정동,1864,1864,0,우성,전세,59.695,8,31,17500,13,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,9,15,19500,10,1996,직거래,
두정동,1864,1864,0,우성,전세,84.855,9,17,19000,3,1996,중개거래,
두정동,1864,1864,0,우성,전세,84.855,9,2,20000,11,1996,중개거래,
